periode_data,periode_pemantauan,titik_sampel,nama_sungai,alamat,latitude,longitude,jenis_parameter,parameter,baku_mutu,hasil_pengukuran
202405,PERIODE 2,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280138635,106.8447554,KIMIA,NI,0.05,0.0095
202405,PERIODE 2,KLB 4,KALIBARU BARAT,DEPAN TERMINAL PASAR MINGGU,-6.280138635,106.8447554,KIMIA,SIANIDA,0.02,0.023
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,FISIKA,TDS,1000.0,191.0
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,FISIKA,TSS,50.0,76.0
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,PH,6.9,7.225
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,BOD,3.0,21.0
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,COD,25.0,67.0
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,DO,4.0,4.25
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,NITRAT,10.0,1.0
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,NITRIT,0.06,0.3003
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,TOTAL P,0.2,0.4908
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,KLORIN BEBAS,0.03,0.05
202405,PERIODE 2,PTK 1,PETUKANGAN,KAWASAN PT JIEP,-6.211444,106.911778,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,SKR 1,SEKERTARIS,JL RAYA POS PENGUMBEN,-6.216278,106.773667,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,CU,0.02,0.05
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,PB,0.03,0.03
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,MBAS,0.2,0.01
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,FENOL,0.005,0.001
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,BIOLOGI,TOTAL COLIFORM,5000.0,11000.0
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,BIOLOGI,FECAL COLIFORM,1000.0,5200.0
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,FISIKA,WARNA,50.0,12.0
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,SULFAT,300.0,8.42
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,KLORIDA,300.0,12.0
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,AMONIAK,0.2,0.5
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,TOTAL N,15.0,9.545
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,NI,0.05,0.04
202405,PERIODE 2,KLT 4,KALIBARU TIMUR,JL SMA 14,-6.255905469,106.8649615,KIMIA,SIANIDA,0.02,0.005
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,FISIKA,TDS,1000.0,126.0
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,FISIKA,TSS,50.0,187.0
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,PH,6.9,7.105
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,BOD,3.0,6.0
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,COD,25.0,24.0
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,DO,4.0,2.5
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,NITRAT,10.0,2.0
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,NITRIT,0.06,0.12
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,TOTAL P,0.2,0.5
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,F,1.5,0.01
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,H2S,0.002,0.002
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.025
202405,PERIODE 2,CPN 4,CIPINANG,JL PONDOK GEDE HEK,-6.287361,106.872111,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,CLW2 4,CILIWUNG,JEMBATAN PANTAI INDAH KAPUK,-6.116667,106.773469,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,CU,0.02,0.015
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,PB,0.03,0.002
202405,PERIODE 2,KLT 5,KALIBARU TIMUR,JL OUTISTA III CIPINANG CEMPEDAK,-6.231694,106.869667,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,PSG 2,PESANGGRAHAN,JL TANAH KUSIR MAKAM,-6.25443104,106.7691631,KIMIA,AMONIAK,0.2,0.9
202405,PERIODE 2,PSG 2,PESANGGRAHAN,JL TANAH KUSIR MAKAM,-6.25443104,106.7691631,KIMIA,TOTAL N,15.0,21.9512
202405,PERIODE 2,PSG 2,PESANGGRAHAN,JL TANAH KUSIR MAKAM,-6.25443104,106.7691631,KIMIA,NI,0.05,0.0095
202405,PERIODE 2,PSG 2,PESANGGRAHAN,JL TANAH KUSIR MAKAM,-6.25443104,106.7691631,KIMIA,SIANIDA,0.02,0.01
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,FISIKA,TDS,1000.0,115.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,FISIKA,TSS,50.0,34.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,PH,6.9,7.2
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,BOD,3.0,19.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,COD,25.0,65.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,DO,4.0,2.92
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,NITRAT,10.0,3.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,NITRIT,0.06,0.1027
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,TOTAL P,0.2,0.2768
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,F,1.5,0.2
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,H2S,0.002,0.003
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.025
202405,PERIODE 2,CLW2 4,CILIWUNG,JEMBATAN PANTAI INDAH KAPUK,-6.116667,106.773469,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,KLT 9,KALIBARU TIMUR,UTAN PANJANG,-6.160778,106.854806,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,CU,0.02,0.015
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,PB,0.03,0.002
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,MBAS,0.2,0.01
202405,PERIODE 2,KML 1,KAMAL,JL RAYA BENDA,-6.136194,106.702389,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,BIOLOGI,TOTAL COLIFORM,5000.0,3100.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,BIOLOGI,FECAL COLIFORM,1000.0,100.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,FISIKA,WARNA,50.0,14.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,SULFAT,300.0,17.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,KLORIDA,300.0,14.0
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,AMONIAK,0.2,2.7
202405,PERIODE 2,PSG 3,PESANGGRAHAN,JL RAYA POS PENGUMBEN NATIONAL HIGH JAKARTA SCHOOL,-6.216886111,106.7641833,KIMIA,TOTAL N,15.0,9.2873
202405,PERIODE 2,STR 3,SUNTER,JL KALIMALANG DEPAN SMA PENABUR,-6.239821,106.892149,KIMIA,SULFAT,300.0,14.0
202405,PERIODE 2,STR 3,SUNTER,JL KALIMALANG DEPAN SMA PENABUR,-6.239821,106.892149,KIMIA,KLORIDA,300.0,22.0
202405,PERIODE 2,STR 3,SUNTER,JL KALIMALANG DEPAN SMA PENABUR,-6.239821,106.892149,KIMIA,AMONIAK,0.2,5.5
202405,PERIODE 2,STR 3,SUNTER,JL KALIMALANG DEPAN SMA PENABUR,-6.239821,106.892149,KIMIA,TOTAL N,15.0,3.3725
202405,PERIODE 2,STR 3,SUNTER,JL KALIMALANG DEPAN SMA PENABUR,-6.239821,106.892149,KIMIA,NI,0.05,0.03
202405,PERIODE 2,STR 3,SUNTER,JL KALIMALANG DEPAN SMA PENABUR,-6.239821,106.892149,KIMIA,SIANIDA,0.02,0.011
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,FISIKA,TDS,1000.0,344.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,FISIKA,TSS,50.0,35.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,PH,6.9,7.46
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,BOD,3.0,39.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,COD,25.0,124.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,DO,4.0,1.35
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,NITRAT,10.0,0.1
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,NITRIT,0.06,0.0128
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,TOTAL P,0.2,0.5201
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,F,1.5,0.01
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,H2S,0.002,0.002
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,KLORIN BEBAS N IN SITU,0.03,0.02
202405,PERIODE 2,SKR 2,SEKERTARIS,JL ARJUNA UTARA,-6.185175,106.7825694,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,CU,0.02,0.015
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,PB,0.03,0.002
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,MBAS,0.2,0.029
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,FENOL,0.005,0.001
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,BIOLOGI,TOTAL COLIFORM,5000.0,150000.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,BIOLOGI,FECAL COLIFORM,1000.0,81000.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,FISIKA,WARNA,50.0,12.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,SULFAT,300.0,33.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,KLORIDA,300.0,49.0
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,AMONIAK,0.2,16.2
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,TOTAL N,15.0,6.9528
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,NI,0.05,0.13
202405,PERIODE 2,STR 4,SUNTER,JL JATINEGARA KAUM,-6.202778,106.897639,KIMIA,SIANIDA,0.02,0.044
202405,PERIODE 2,STR 5,SUNTER,JL ALU ALU PERSAHABATAN,-6.202556,106.897083,FISIKA,TDS,1000.0,331.0
202405,PERIODE 2,STR 5,SUNTER,JL ALU ALU PERSAHABATAN,-6.202556,106.897083,FISIKA,TSS,50.0,18.0
202405,PERIODE 2,STR 5,SUNTER,JL ALU ALU PERSAHABATAN,-6.202556,106.897083,KIMIA,PH,6.9,7.605
202405,PERIODE 2,STR 5,SUNTER,JL ALU ALU PERSAHABATAN,-6.202556,106.897083,KIMIA,BOD,3.0,93.0
202405,PERIODE 2,STR 5,SUNTER,JL ALU ALU PERSAHABATAN,-6.202556,106.897083,KIMIA,COD,25.0,308.0
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,F,1.5,0.01
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,H2S,0.002,0.002
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,KLORIN BEBAS,0.03,0.045
202405,PERIODE 2,CPN 5,CIPINANG,JL KERJA BAKTI IV,-6.276874,106.877418,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,CLW3 1,CILIWUNG,JEMBATAN JALAN TAMBAK,-6.201389,106.850944,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,KLB 5,KALIBARU BARAT,JL PASAR MINGGU RAYA JEMBATAN GERBANG AURI,-6.2461274,106.8427061,KIMIA,CU,0.02,0.015
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,KLORIN BEBAS,0.03,0.06
202405,PERIODE 2,KLT 3,KALIBARU TIMUR,JL RAYA BOGOR KOMSEKO,-6.286182,106.870626,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,KLT 3,KALIBARU TIMUR,JL RAYA BOGOR KOMSEKO,-6.286182,106.870626,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,CU,0.02,0.015
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,PB,0.03,0.002
202405,PERIODE 2,SPK 1,SEPAK,JL RAYA BINTARO,-6.256045199,106.7596531,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,FISIKA,WARNA,50.0,10.0
202405,PERIODE 2,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,KIMIA,SULFAT,300.0,22.0
202405,PERIODE 2,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,KIMIA,KLORIDA,300.0,10.0
202405,PERIODE 2,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,KIMIA,AMONIAK,0.2,0.6
202405,PERIODE 2,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,KIMIA,TOTAL N,15.0,10.5108
202405,PERIODE 2,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,KIMIA,NI,0.05,0.0095
202405,PERIODE 2,KLB 1,KALIBARU BARAT,JL M KAHFI 1 DEPAN DINAS WISATA SITU BABAKAN,-6.337422,106.826585,KIMIA,SIANIDA,0.02,0.012
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,FISIKA,TDS,1000.0,177.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,FISIKA,TSS,50.0,15.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,PH,6.9,7.205
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,BOD,3.0,34.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,COD,25.0,114.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,DO,4.0,3.05
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,NITRAT,10.0,1.3
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,NITRIT,0.06,0.1031
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,TOTAL P,0.2,0.0892
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,F,1.5,0.03
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,H2S,0.002,0.003
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,KLORIN BEBAS,0.03,0.05
202405,PERIODE 2,PSG 1,PESANGGRAHAN,JL RAYA CIPUTAT PASAR JUMAT ASRAMA POLISI,-6.290602,106.766668,KIMIA,FENOL,0.005,0.0009
202405,PERIODE 2,PSG 2,PESANGGRAHAN,JL TANAH KUSIR MAKAM,-6.25443104,106.7691631,KIMIA,CD,0.01,0.0009
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,ZN,0.05,0.006
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,CU,0.02,0.015
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,PB,0.03,0.002
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,CR6,0.05,0.001
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,MINYAK DAN LEMAK,1.0,0.2
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,MBAS,0.2,0.012
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,FENOL,0.005,0.002
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,BIOLOGI,TOTAL COLIFORM,5000.0,1440.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,BIOLOGI,FECAL COLIFORM,1000.0,740.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,FISIKA,WARNA,50.0,10.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,SULFAT,300.0,19.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,KLORIDA,300.0,16.0
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,AMONIAK,0.2,1.6
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,TOTAL N,15.0,7.3099
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,NI,0.05,0.0095
202405,PERIODE 2,KLB 2,KALIBARU BARAT,SRENGSENG SAWAH,-6.337577304,106.8293397,KIMIA,SIANIDA,0.02,0.005
202405,PERIODE 2,KLT 10,KALIBARU TIMUR,JL SUNTER AGUNG,-6.126556,106.854167,KIMIA,NI,0.05,0.03
202405,PERIODE 2,KLT 10,KALIBARU TIMUR,JL SUNTER AGUNG,-6.126556,106.854167,KIMIA,SIANIDA,0.02,0.015
202405,PERIODE 2,KLT 2,KALIBARU TIMUR,JL RAYA BOGOR JEMBATAN PASAR OBOR,-6.308331744,106.8636813,FISIKA,TDS,1000.0,130.0
